url,status,current_title,current_meta_description,suggested_meta_title,suggested_meta_description,content_type,error
https://www.twstackle.com/products/--sea-striker-ssrk-blu-rod-butt%7C768721534975.html,200,Categories - # SEA STRIKER SSRK-BLU Rod Butt,# SEA STRIKER SSRK-BLU Rod Butt,Categories - # SEA STRIKER SSRK-BLU Rod Butt | TW's Bait & Tackle,# SEA STRIKER SSRK-BLU Rod Butt,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--seigler-r101r-lrg-game-reel%7C685987758887.html,200,Categories - # SEIGLER R101R Lrg Game Reel,# SEIGLER R101R Lrg Game Reel,Categories - # SEIGLER R101R Lrg Game Reel | TW's Bait & Tackle,# SEIGLER R101R Lrg Game Reel,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--seigler-r102l-lrg-game-reel%7C685987758894.html,200,Categories - # SEIGLER R102L Lrg Game Reel,# SEIGLER R102L Lrg Game Reel,Categories - # SEIGLER R102L Lrg Game Reel | TW's Bait & Tackle,# SEIGLER R102L Lrg Game Reel,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--seigler-r102r-lrg-game-reel%7C685987758900.html,200,Categories - # SEIGLER R102R Lrg Game Reel,# SEIGLER R102R Lrg Game Reel,Categories - # SEIGLER R102R Lrg Game Reel | TW's Bait & Tackle,# SEIGLER R102R Lrg Game Reel,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--seigler-r103l-lrg-game-reel%7C685987758917.html,200,Categories - # SEIGLER R103L Lrg Game Reel,# SEIGLER R103L Lrg Game Reel,Categories - # SEIGLER R103L Lrg Game Reel | TW's Bait & Tackle,# SEIGLER R103L Lrg Game Reel,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--seigler-r108r-os-offshr-s-reel%7C685987759228.html,200,Categories - # SEIGLER R108R OS(Offshr S)Reel,# SEIGLER R108R OS(Offshr S)Reel,Categories - # SEIGLER R108R OS(Offshr S)Reel | TW's Bait & Tackle,# SEIGLER R108R OS(Offshr S)Reel,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--seigler-r203l-l-game-nrrw-reel%7C714343980911.html,200,Categories - # SEIGLER R203L L Game Nrrw Reel,# SEIGLER R203L L Game Nrrw Reel,Categories - # SEIGLER R203L L Game Nrrw Reel | TW's Bait & Tackle,# SEIGLER R203L L Game Nrrw Reel,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shakespeare-cmf2inshore-7--2pc%7C043388434463.html,200,Categories - # SHAKESPEARE CMF2INSHORE 7' 2PC,"With a Shakespeare&reg; Catch More Fish&reg; combo, anglers?will?have everything they need to enjoy a day of inshore?fishing. In addition to a Shakespeare&reg; rod and?reel,?the combo also includes top brands in bait and line ??Berkley&reg; Gulp!&reg; and Stren&reg;. Includes Berkley&reg; Gulp!&reg; shrimp and jerk shads, pre-tied popping cork rig, Carolina rig,",Categories - # SHAKESPEARE CMF2INSHORE 7' 2PC | TW's Bait & Tackle,"With a Shakespeare® Catch More Fish® combo, anglers?will?have everything they need to enjoy a day of inshore?fishing. In addition to a Shakespeare® rod and?reel,?the combo also includes top brands in bait and line ??Berkley® Gulp!® and Stren®. Includes Berkley® Gulp!® shrimp and jerk shads, pre-tied popping cork rig, Carolina rig,",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shakespeare-cmf2surfpier-catch%7C043388434470.html,200,Categories - # SHAKESPEARE CMF2SURFPIER Catch,"With a Shakespeare&reg; Catch More Fish&reg; combo, anglers?will?have everything they need to enjoy a day on the?surf or pier. In addition to a Shakespeare&reg; rod?and?reel, the combo also includes top brands in bait?and line ? Berkley&reg; Gulp!&reg; and Stren&reg;. Includes Berkley&reg; Gulp!&reg; shrimp and crabs, pre-tied bottom rigs, fish-finder surf rig, j",Categories - # SHAKESPEARE CMF2SURFPIER Catch | TW's Bait & Tackle,"With a Shakespeare® Catch More Fish® combo, anglers?will?have everything they need to enjoy a day on the?surf or pier. In addition to a Shakespeare® rod?and?reel, the combo also includes top brands in bait?and line ? Berkley® Gulp!® and Stren®. Includes Berkley® Gulp!® shrimp and crabs, pre-tied bottom rigs, fish-finder surf rig, j",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shakespeare-cmf2surfpier8ft-ca%7C043388434487.html,200,Categories - # SHAKESPEARE CMF2SURFPIER8FT Ca,"With a Shakespeare&reg; Catch More Fish&reg; combo, anglers?will?have everything they need to enjoy a day on the?surf or pier. In addition to a Shakespeare&reg; rod?and?reel, the combo also includes top brands in bait?and line ? Berkley&reg; Gulp!&reg; and Stren&reg;. Includes Berkley&reg; Gulp!&reg; shrimp and crabs, pre-tied bottom rigs, fish- finder surf rig,",Categories - # SHAKESPEARE CMF2SURFPIER8FT Ca | TW's Bait & Tackle,"With a Shakespeare® Catch More Fish® combo, anglers?will?have everything they need to enjoy a day on the?surf or pier. In addition to a Shakespeare® rod?and?reel, the combo also includes top brands in bait?and line ? Berkley® Gulp!® and Stren®. Includes Berkley® Gulp!® shrimp and crabs, pre-tied bottom rigs, fish- finder surf rig,",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shakespeare-micro1sp4620cbo%7C043388417022.html,200,Categories - # SHAKESPEARE MICRO1SP4620CBO,Shakespeare&reg; Micro Series combos are packed with quality components and provide great value to the ultra-light angler.Graphite composite rod with ultra-light actionsMetal components for longevity and excellent reel performancePre-spooled with 4 lb Stren&reg; line,Categories - # SHAKESPEARE MICRO1SP4620CBO | TW's Bait & Tackle,Shakespeare® Micro Series combos are packed with quality components and provide great value to the ultra-light angler.Graphite composite rod with ultra-light actionsMetal components for longevity and excellent reel performancePre-spooled with 4 lb Stren® line,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shakespeare-surf2tbkit-surfpie%7C043388434579.html,200,Categories - # SHAKESPEARE SURF2TBKIT SurfPie,"With a Shakespeare&reg; Catch More Fish&reg; tackle box kit anglers will have?the basic tackle needed to fish the surf or pier all in one convenient?location.? Includes Berkley&reg; Gulp!&reg; shrimp and crabs, pre-tied bottom rigs, fish- finder surf rig, jig heads and tackle boxDurable tackle tray with latchesBait:Berkley&reg; Gulp!&reg; Shrimp and Peeler CrabsTackle:",Categories - # SHAKESPEARE SURF2TBKIT SurfPie | TW's Bait & Tackle,"With a Shakespeare® Catch More Fish® tackle box kit anglers will have?the basic tackle needed to fish the surf or pier all in one convenient?location.? Includes Berkley® Gulp!® shrimp and crabs, pre-tied bottom rigs, fish- finder surf rig, jig heads and tackle boxDurable tackle tray with latchesBait:Berkley® Gulp!® Shrimp and Peeler CrabsTackle:",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shakespeare-synst6010cbo-combo%7C043388295095.html,200,Categories - # SHAKESPEARE SYNST6010CBO Combo,Shakespeare&reg; continues to innovate and design products for everyday anglers. The Synergy&reg; Steel series is a great value for anglers of all skill levels. Polished stainless steel front cone and line guideOne steel pick-up pinSteel handleTubular glass rod with EVA gripsStainless Steel GuidesPre-spooled with Stren&reg; line,Categories - # SHAKESPEARE SYNST6010CBO Combo | TW's Bait & Tackle,Shakespeare® continues to innovate and design products for everyday anglers. The Synergy® Steel series is a great value for anglers of all skill levels. Polished stainless steel front cone and line guideOne steel pick-up pinSteel handleTubular glass rod with EVA gripsStainless Steel GuidesPre-spooled with Stren® line,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shakespeare-usca701m-cast-rod%7C043388306319.html,200,Categories - # SHAKESPEARE USCA701M Cast Rod,"Ugly Stik&reg;GX2&trade; is the next generation of Ugly Stik&reg; that combines the heritage and tradition of the original while maintaining the strength and durability Ugly Stik&reg;s are known for. Ugly Stik&reg; GX2&trade; rods offer better balance for lighter feel, improved components, and eye-catching cosmetics for a more modern look versus the prior generation.Ugly Te",Categories - # SHAKESPEARE USCA701M Cast Rod | TW's Bait & Tackle,"Ugly Stik®GX2™ is the next generation of Ugly Stik® that combines the heritage and tradition of the original while maintaining the strength and durability Ugly Stik®s are known for. Ugly Stik® GX2™ rods offer better balance for lighter feel, improved components, and eye-catching cosmetics for a more modern look versus the prior generation.Ugly Te",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shakespeare-usca701mh-cast-rod%7C043388306326.html,200,Categories - # SHAKESPEARE USCA701MH Cast Rod,"Ugly Stik&reg;GX2&trade; is the next generation of Ugly Stik&reg; that combines the heritage and tradition of the original while maintaining the strength and durability Ugly Stik&reg;s are known for. Ugly Stik&reg; GX2&trade; rods offer better balance for lighter feel, improved components, and eye-catching cosmetics for a more modern look versus the prior generation.Ugly Te",Categories - # SHAKESPEARE USCA701MH Cast Rod | TW's Bait & Tackle,"Ugly Stik®GX2™ is the next generation of Ugly Stik® that combines the heritage and tradition of the original while maintaining the strength and durability Ugly Stik®s are known for. Ugly Stik® GX2™ rods offer better balance for lighter feel, improved components, and eye-catching cosmetics for a more modern look versus the prior generation.Ugly Te",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shakespeare-usldsp602m-30cbo-l%7C043388410481.html,200,Categories - # SHAKESPEARE USLDSP602M/30CBO L,"Ugly Stik&reg; GX2&trade;, designed specifically for ladies, is the next generation of Ugly Stik&reg; that combines the heritage and tradition of the original while maintaining the strength and durability Ugly Stik&reg;",Categories - # SHAKESPEARE USLDSP602M/30CBO L | TW's Bait & Tackle,"Ugly Stik® GX2™, designed specifically for ladies, is the next generation of Ugly Stik® that combines the heritage and tradition of the original while maintaining the strength and durability Ugly Stik®",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shakespeare-ussp602m-30cbo-ugl%7C043388306180.html,200,Categories - # SHAKESPEARE USSP602M/30CBO Ugl,"Ugly Stik&reg; GX2&trade; is the next generation of Ugly Stik&reg; that combines the heritage and tradition of the original while maintaining the strength and durability Ugly Stiks&reg; are known for. Ugly Stik&reg; GX2&trade; rods offer better balance for lighter feel, improved components, and eye-catching cosmetics for a more modern look versus the previous generation. Th",Categories - # SHAKESPEARE USSP602M/30CBO Ugl | TW's Bait & Tackle,"Ugly Stik® GX2™ is the next generation of Ugly Stik® that combines the heritage and tradition of the original while maintaining the strength and durability Ugly Stiks® are known for. Ugly Stik® GX2™ rods offer better balance for lighter feel, improved components, and eye-catching cosmetics for a more modern look versus the previous generation. Th",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shakespeare-ussp661mh-40cbo-ug%7C043388306203.html,200,Categories - # SHAKESPEARE USSP661MH/40CBO Ug,"Ugly Stik&reg; GX2&trade; is the next generation of Ugly Stik&reg; that combines the heritage and tradition of the original while maintaining the strength and durability Ugly Stiks&reg; are known for. Ugly Stik&reg; GX2&trade; rods offer better balance for lighter feel, improved components, and eye-catching cosmetics for a more modern look versus the previous generation. Th",Categories - # SHAKESPEARE USSP661MH/40CBO Ug | TW's Bait & Tackle,"Ugly Stik® GX2™ is the next generation of Ugly Stik® that combines the heritage and tradition of the original while maintaining the strength and durability Ugly Stiks® are known for. Ugly Stik® GX2™ rods offer better balance for lighter feel, improved components, and eye-catching cosmetics for a more modern look versus the previous generation. Th",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shakespeare-ussp662m-35cbo-ugl%7C043388306197.html,200,Categories - # SHAKESPEARE USSP662M/35CBO Ugl,"Ugly Stik&reg; GX2&trade; is the next generation of Ugly Stik&reg; that combines the heritage and tradition of the original while maintaining the strength and durability Ugly Stiks&reg; are known for. Ugly Stik&reg; GX2&trade; rods offer better balance for lighter feel, improved components, and eye-catching cosmetics for a more modern look versus the previous generation. Th",Categories - # SHAKESPEARE USSP662M/35CBO Ugl | TW's Bait & Tackle,"Ugly Stik® GX2™ is the next generation of Ugly Stik® that combines the heritage and tradition of the original while maintaining the strength and durability Ugly Stiks® are known for. Ugly Stik® GX2™ rods offer better balance for lighter feel, improved components, and eye-catching cosmetics for a more modern look versus the previous generation. Th",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shakespeare-ussp701mh-50cbo-ug%7C043388306210.html,200,Categories - # SHAKESPEARE USSP701MH/50CBO Ug,"Ugly Stik&reg; GX2&trade; is the next generation of Ugly Stik&reg; that combines the heritage and tradition of the original while maintaining the strength and durability Ugly Stiks&reg; are known for. Ugly Stik&reg; GX2&trade; rods offer better balance for lighter feel, improved components, and eye-catching cosmetics for a more modern look versus the previous generation. Th",Categories - # SHAKESPEARE USSP701MH/50CBO Ug | TW's Bait & Tackle,"Ugly Stik® GX2™ is the next generation of Ugly Stik® that combines the heritage and tradition of the original while maintaining the strength and durability Ugly Stiks® are known for. Ugly Stik® GX2™ rods offer better balance for lighter feel, improved components, and eye-catching cosmetics for a more modern look versus the previous generation. Th",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shimano-anrc820a-reel-cover%7C022255470926.html,200,Categories - # SHIMANO ANRC820A Reel Cover,# SHIMANO ANRC820A Reel Cover,Categories - # SHIMANO ANRC820A Reel Cover | TW's Bait & Tackle,# SHIMANO ANRC820A Reel Cover,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shimano-anrc830a-reel-cover%7C022255470933.html,200,Categories - # SHIMANO ANRC830A Reel Cover,# SHIMANO ANRC830A Reel Cover,Categories - # SHIMANO ANRC830A Reel Cover | TW's Bait & Tackle,# SHIMANO ANRC830A Reel Cover,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shimano-anrc840a-reel-cover%7C022255470940.html,200,Categories - # SHIMANO ANRC840A Reel Cover,# SHIMANO ANRC840A Reel Cover,Categories - # SHIMANO ANRC840A Reel Cover | TW's Bait & Tackle,# SHIMANO ANRC840A Reel Cover,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shimano-anrc850a-reel-cover%7C022255470957.html,200,Categories - # SHIMANO ANRC850A Reel Cover,# SHIMANO ANRC850A Reel Cover,Categories - # SHIMANO ANRC850A Reel Cover | TW's Bait & Tackle,# SHIMANO ANRC850A Reel Cover,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shimano-anrc860a-reel-cover%7C022255470964.html,200,Categories - # SHIMANO ANRC860A Reel Cover,# SHIMANO ANRC860A Reel Cover,Categories - # SHIMANO ANRC860A Reel Cover | TW's Bait & Tackle,# SHIMANO ANRC860A Reel Cover,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shimano-ansc830a-reel-cover%7C022255470971.html,200,Categories - # SHIMANO ANSC830A Reel Cover,# SHIMANO ANSC830A Reel Cover,Categories - # SHIMANO ANSC830A Reel Cover | TW's Bait & Tackle,# SHIMANO ANSC830A Reel Cover,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shimano-ansc840a-reel-cover%7C022255470988.html,200,Categories - # SHIMANO ANSC840A Reel Cover,# SHIMANO ANSC840A Reel Cover,Categories - # SHIMANO ANSC840A Reel Cover | TW's Bait & Tackle,# SHIMANO ANSC840A Reel Cover,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shimano-ansc850a-reel-cover%7C022255470995.html,200,Categories - # SHIMANO ANSC850A Reel Cover,# SHIMANO ANSC850A Reel Cover,Categories - # SHIMANO ANSC850A Reel Cover | TW's Bait & Tackle,# SHIMANO ANSC850A Reel Cover,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/--shimano-scup06n-brutas-6--cutr%7C022255101684.html,200,"Categories - # SHIMANO SCUP06N Brutas 6"" Cutr","# SHIMANO SCUP06N Brutas 6"" Cutr","Categories - # SHIMANO SCUP06N Brutas 6"" Cutr | TW's Bait & Tackle","# SHIMANO SCUP06N Brutas 6"" Cutr",text/html; charset=iso-8859-1,
